"characterCount","wordCount","syllableCount","sentenceCount","sectionCount","subsectionCount","paragraphCount","meanSectionSize","meanParagraphSize","largestSectionSize","shortestSectionSize","largestShortestSectionRatio","sectionSizeStandardDeviation","meanOfSubsectionsPerSection","abstractSize","abstractSizeArtcileLengthRatio","citationCount","citationCountPerSentence","citationCountPerSection","externalLinksCount","externalLinksPerSentence","externalLinksPerSection","imageCount","imagePerSentence","imagePerSection","meanSentenceSize","largestSentenceSize","shortestSentenceSize","largeSentenceRate","shortSentenceRate","questionCount","questionRatio","exclamationCount","exclamationRatio","toBeVerbCount","toBeVerbRatio","toBeVerbPerSentence","toBeVerbRate","automatedReadabilityIndex","colemanLiauIndex","fleshReadingEase","fleschKincaidGradeLevel","gunningFogIndex","lasbarhetsIndex","smogGrading","linsearWriteFormula","daleChallReadabilityFormula","differentWordCount","differentWordsPerSentence","differentWordsRate","nounCount","nounsPerSentence","nounsRate","differentNounCount","differentNounsPerSentence","differentNounsRate","verbCountentence","verbsRate","differentVerbCount","differentVerbsPerSentence","differentVerbsRate","pronounCount","pronounsPerSentence","pronounsRate","differentPronounCount","differentPronounsPerSentence","differentPronounsRate","adjectiveCount","adjectivesPerSentence","differentAdjectiveCount","differentAdjectivesPerSentence","differentAdjectivesRate","adverbCount","adverbsPerSentence","adverbsRate","differentAdverbCount","differentAdverbsPerSentence","differentAdverbsRate","coordinatingConjunctionCount","coordinatingConjunctionsPerSentence","coordinatingConjunctionsRate","differentCoordinatingConjunctionCount","differentCoordinatingConjunctionsPerSentence","differentCoordinatingConjunctionsRate","subordinatingPrepositionAndConjunctionCount","subordinatingPrepositionsAndConjunctionsPerSentence","subordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionAndConjunctionCount","differentSubordinatingPrepositionsAndConjunctionsPerSentence","differentSubordinatingPrepositionsAndConjunctionsRate","syllablesPerWord","charactersPerWord","qualityClass"
8393,1720,2711,78,7,0,26,1199,66.153846,66585,3,22195,3980.968645,0,1095,0.130466,8,0.102564,1.142857,8,0.102564,1.142857,1,0,0.142857,22.051282,102,6,0.128205,0.358974,0,0,0,0,56,0.440945,0.717949,0.032558,12.578798,11.550023,51.109577,11.608721,7874.378652,29442.237268,379.309908,-0.185897,6805.712749,630,8.076923,0.366279,574,7.358974,0.333721,282,3.615385,0.163953,,0.073837,104,1.333333,0.060465,25,0.320513,0.014535,6,0.076923,0.003488,126,1.615385,72,0.923077,0.04186,56,0.717949,0.032558,29,0.371795,0.01686,60,0.769231,0.769231,3,0.038462,0.001744,211,2.705128,0.122674,25,0.320513,0.014535,1.576163,4.879651,2
5186,1090,1710,43,3,3,15,1728.666667,72.666667,66585,3,22195,3979.594545,1,1095,0.211145,13,0.302326,4.333333,6,0.139535,2,0,0,0,25.348837,72,2,0.162791,0.302326,0,0,0,0,27,0.28125,0.627907,0.024771,13.653648,11.008147,48.384829,12.807973,12426.726691,46470.576386,509.880646,0.290698,10743.281674,501,11.651163,0.459633,389,9.046512,0.356881,222,5.162791,0.20367,,0.088073,70,1.627907,0.06422,33,0.767442,0.030275,7,0.162791,0.006422,106,2.465116,79,1.837209,0.072477,29,0.674419,0.026606,24,0.55814,0.022018,52,1.209302,1.209302,3,0.069767,0.002752,124,2.883721,0.113761,19,0.44186,0.017431,1.568807,4.757798,2
830,154,280,15,2,0,13,415,11.846154,66585,3,22195,3978.787275,0,1095,1.319277,0,0,0,5,0.333333,2.5,0,0,0,10.266667,30,3,0.2,0.466667,0,0,0,0,5,0.555556,0.333333,0.032468,9.088398,13.007792,42.596152,9.868545,87895.015758,328792.175707,861.157473,3.3,76019.051311,99,6.6,0.642857,59,3.933333,0.383117,48,3.2,0.311688,,0.058442,12,0.8,0.077922,4,0.266667,0.025974,2,0.133333,0.012987,13,0.866667,11,0.733333,0.071429,6,0.4,0.038961,5,0.333333,0.032468,5,0.333333,0.333333,3,0.2,0.019481,16,1.066667,0.103896,7,0.466667,0.045455,1.818182,5.38961,2
2640,514,917,21,1,0,6,2640,85.666667,66585,3,22195,3978.182557,0,1095,0.414773,0,0,0,10,0.47619,10,0,0,0,24.47619,51,9,0.190476,0.285714,0,0,0,0,12,0.315789,0.571429,0.023346,14.999535,13.19144,31.061316,15.007465,26351.346896,98556.634644,728.412217,2.119048,22787.73157,257,12.238095,0.5,229,10.904762,0.445525,168,8,0.326848,,0.07393,28,1.333333,0.054475,7,0.333333,0.013619,3,0.142857,0.005837,31,1.47619,22,1.047619,0.042802,12,0.571429,0.023346,7,0.333333,0.013619,32,1.52381,1.52381,3,0.142857,0.005837,53,2.52381,0.103113,9,0.428571,0.01751,1.784047,5.136187,2
1959,431,643,19,1,0,5,1959,86.2,66585,3,22195,3977.599557,0,1095,0.558959,0,0,0,2,0.105263,2,0,0,0,22.684211,56,9,0.263158,0.473684,1,0.052632,0,0,15,0.428571,0.789474,0.034803,11.320203,9.62116,57.597533,10.861018,31427.635169,117556.352784,765.681905,2.289474,27181.513145,252,13.263158,0.584687,168,8.842105,0.389791,129,6.789474,0.299304,,0.081206,35,1.842105,0.081206,23,1.210526,0.053364,7,0.368421,0.016241,15,0.789474,14,0.736842,0.032483,18,0.947368,0.041763,12,0.631579,0.027842,13,0.684211,0.684211,1,0.052632,0.00232,49,2.578947,0.113689,14,0.736842,0.032483,1.491879,4.545244,2
5590,1080,1885,42,5,3,20,1118,54,66585,3,22195,3975.168312,0.6,1095,0.195886,0,0,0,4,0.095238,0.8,0,0,0,25.714286,79,3,0.166667,0.357143,0,0,0,0,42,0.461538,1,0.038889,15.805754,13.483333,33.076667,15.033942,12556.730159,46959.545455,516.182425,0.630952,10857.05728,484,11.52381,0.448148,303,7.214286,0.280556,180,4.285714,0.166667,,0.084259,74,1.761905,0.068519,34,0.809524,0.031481,7,0.166667,0.006481,113,2.690476,79,1.880952,0.073148,75,1.785714,0.069444,42,1,0.038889,40,0.952381,0.952381,4,0.095238,0.003704,124,2.952381,0.114815,24,0.571429,0.022222,1.74537,5.175926,2
4582,910,1510,28,5,0,8,916.4,113.75,66585,3,22195,3972.836611,0,1095,0.238979,9,0.321429,1.8,1,0.035714,0.2,0,0,0,32.5,130,5,0.214286,0.607143,0,0,0,0,30,0.394737,1.071429,0.032967,18.535626,12.896,33.46728,16.66522,14910.494505,55761.624313,631.640613,1.303571,12890.981654,427,15.25,0.469231,296,10.571429,0.325275,194,6.928571,0.213187,,0.083516,57,2.035714,0.062637,54,1.928571,0.059341,8,0.285714,0.008791,80,2.857143,64,2.285714,0.07033,28,1,0.030769,24,0.857143,0.026374,26,0.928571,0.928571,4,0.142857,0.004396,122,4.357143,0.134066,18,0.642857,0.01978,1.659341,5.035165,2
1785,356,618,15,3,0,8,595,44.5,66585,3,22195,3971.59487,0,1095,0.613445,27,1.8,9,25,1.666667,8.333333,0,0,0,23.733333,57,10,0.2,0.466667,0,0,0,0,5,0.2,0.333333,0.014045,14.052818,12.435393,35.883869,14.15027,38098.257378,142515.587266,861.930512,3.633333,32950.205134,197,13.133333,0.553371,157,10.466667,0.441011,123,8.2,0.345506,,0.070225,21,1.4,0.058989,15,1,0.042135,4,0.266667,0.011236,20,1.333333,17,1.133333,0.047753,5,0.333333,0.014045,4,0.266667,0.011236,9,0.6,0.6,1,0.066667,0.002809,60,4,0.168539,10,0.666667,0.02809,1.735955,5.014045,2
2183,440,698,15,3,0,4,727.666667,110,66585,3,22195,3970.269834,0,1095,0.501603,0,0,0,3,0.2,1,0,0,0,29.333333,57,8,0.133333,0.333333,0,0,0,0,15,0.483871,1,0.034091,16.604689,12.363727,42.855303,14.569091,30834.824242,115340.126263,862.011577,3.233333,26667.511252,241,16.066667,0.547727,164,10.933333,0.372727,102,6.8,0.231818,,0.070455,31,2.066667,0.070455,10,0.666667,0.022727,5,0.333333,0.011364,26,1.733333,22,1.466667,0.05,16,1.066667,0.036364,14,0.933333,0.031818,14,0.933333,0.933333,5,0.333333,0.011364,64,4.266667,0.145455,19,1.266667,0.043182,1.586364,4.961364,2
12426,2623,4144,106,3,6,38,4142,69.026316,66585,3,22195,3969.529983,2,1095,0.088122,27,0.254717,9,26,0.245283,8.666667,1,0,0.333333,24.745283,70,3,0.273585,0.311321,0,0,0,0,81,0.409091,0.764151,0.030881,13.255436,10.859276,48.061504,12.703131,5185.574819,19386.586432,326.383707,-0.438679,4483.739806,905,8.537736,0.345025,856,8.075472,0.326344,414,3.90566,0.157835,,0.075486,150,1.415094,0.057186,103,0.971698,0.039268,14,0.132075,0.005337,220,2.075472,121,1.141509,0.04613,83,0.783019,0.031643,52,0.490566,0.019825,83,0.783019,0.783019,4,0.037736,0.001525,354,3.339623,0.13496,34,0.320755,0.012962,1.57987,4.737324,2
602,112,207,6,3,0,6,200.666667,18.666667,66585,3,22195,3968.447498,0,1095,1.818937,2,0.333333,0.666667,4,0.666667,1.333333,1,0,0.333333,18.666667,42,2,0.166667,0.166667,0,0,0,0,5,0.833333,0.833333,0.044643,13.219583,14.219286,31.529405,13.498929,121229.609524,453552.271429,1361.87831,11.083333,104905.709331,73,12.166667,0.651786,48,8,0.428571,30,5,0.267857,,0.053571,6,1,0.053571,0,0,0,0,0,0,8,1.333333,7,1.166667,0.0625,6,1,0.053571,6,1,0.053571,4,0.666667,0.666667,1,0.166667,0.008929,12,2,0.107143,9,1.5,0.080357,1.848214,5.375,2
3541,724,1215,31,4,0,9,885.25,80.444444,66585,3,22195,3966.605793,0,1095,0.309235,1,0.032258,0.25,1,0.032258,0.25,0,0,0,23.354839,66,7,0.129032,0.354839,0,0,0,0,28,0.4375,0.903226,0.038674,13.283483,11.690994,41.156082,13.320873,18769.94967,70210.199062,601.026724,1.274194,16238.528795,361,11.645161,0.498619,239,7.709677,0.33011,148,4.774194,0.20442,,0.088398,52,1.677419,0.071823,32,1.032258,0.044199,10,0.322581,0.013812,60,1.935484,54,1.741935,0.074586,27,0.870968,0.037293,23,0.741935,0.031768,23,0.741935,0.741935,3,0.096774,0.004144,93,3,0.128453,16,0.516129,0.022099,1.678177,4.890884,2
9382,1946,3054,76,6,0,21,1563.666667,92.666667,66585,3,22195,3963.932812,0,1095,0.116713,7,0.092105,1.166667,8,0.105263,1.333333,0,0,0,25.605263,92,2,0.171053,0.407895,1,0.013158,2,0.026316,59,0.36646,0.776316,0.030319,14.08035,11.392477,48.076696,12.914655,6996.223606,26162.248533,385.155413,-0.138158,6050.36686,826,10.868421,0.42446,552,7.263158,0.283659,325,4.276316,0.167009,,0.082734,138,1.815789,0.070915,87,1.144737,0.044707,10,0.131579,0.005139,174,2.289474,129,1.697368,0.06629,93,1.223684,0.04779,64,0.842105,0.032888,77,1.013158,1.013158,4,0.052632,0.002055,233,3.065789,0.119733,40,0.526316,0.020555,1.569373,4.821172,2
1322,265,464,13,1,0,4,1322,66.25,66585,3,22195,3963.408012,0,1095,0.82829,14,1.076923,14,13,1,13,1,0,1,20.384615,33,10,0.230769,0.153846,0,0,0,0,8,0.533333,0.615385,0.030189,12.258987,12.081358,38.014804,13.021132,51317.587808,191990.195936,926.901139,4.884615,44406.365917,157,12.076923,0.592453,110,8.461538,0.415094,73,5.615385,0.275472,,0.056604,19,1.461538,0.071698,4,0.307692,0.015094,1,0.076923,0.003774,25,1.923077,18,1.384615,0.067925,6,0.461538,0.022642,6,0.461538,0.022642,7,0.538462,0.538462,2,0.153846,0.007547,32,2.461538,0.120755,13,1,0.049057,1.750943,4.988679,2
4311,822,1464,35,4,8,19,1077.75,43.263158,66585,3,22195,3961.532774,2,1095,0.254001,27,0.771429,6.75,30,0.857143,7.5,3,0,0.75,23.485714,62,9,0.228571,0.342857,0,0,0,0,33,0.6,0.942857,0.040146,15.014572,13.77747,32.322547,14.585487,16558.834675,61941.081509,566.258865,1.042857,14327.349481,410,11.714286,0.498783,317,9.057143,0.385645,194,5.542857,0.23601,,0.06691,53,1.514286,0.064477,12,0.342857,0.014599,4,0.114286,0.004866,58,1.657143,44,1.257143,0.053528,38,1.085714,0.046229,29,0.828571,0.03528,35,1,1,3,0.085714,0.00365,92,2.628571,0.111922,21,0.6,0.025547,1.781022,5.244526,2
15688,3302,5239,135,8,14,41,1961,80.536585,66585,3,22195,3958.308957,1.75,1095,0.069799,58,0.42963,7.25,40,0.296296,5,5,0,0.625,24.459259,82,5,0.148148,0.325926,0,0,0,0,125,0.477099,0.925926,0.037856,13.177122,10.926057,47.781293,12.671158,4135.913322,15459.542315,290.080286,-0.5,3576.18712,1106,8.192593,0.334949,1031,7.637037,0.312235,525,3.888889,0.158995,,0.079346,143,1.059259,0.043307,53,0.392593,0.016051,8,0.059259,0.002423,440,3.259259,170,1.259259,0.051484,129,0.955556,0.039067,64,0.474074,0.019382,152,1.125926,1.125926,4,0.02963,0.001211,399,2.955556,0.120836,41,0.303704,0.012417,1.586614,4.75106,2
3738,790,1259,33,6,0,15,623,52.666667,66585,3,22195,3955.862612,0,1095,0.292937,7,0.212121,1.166667,8,0.242424,1.333333,0,0,0,23.939394,44,8,0.212121,0.30303,0,0,0,0,17,0.283333,0.515152,0.021519,12.825748,10.78562,47.711958,12.55168,17261.525125,64564.501117,583.613567,0.833333,14938.306337,369,11.181818,0.467089,287,8.69697,0.363291,200,6.060606,0.253165,,0.075949,42,1.272727,0.053165,51,1.545455,0.064557,6,0.181818,0.007595,58,1.757576,45,1.363636,0.056962,21,0.636364,0.026582,14,0.424242,0.017722,23,0.69697,0.69697,2,0.060606,0.002532,91,2.757576,0.11519,17,0.515152,0.021519,1.593671,4.731646,2
1177,228,389,12,4,0,4,294.25,57,66585,3,22195,3954.363843,0,1095,0.930331,7,0.583333,1.75,5,0.416667,1.25,1,0,0.25,19,38,11,0.166667,0.25,0,0,0,0,10,0.5,0.833333,0.04386,12.384342,12.996316,43.210526,11.952456,59790.407018,223676.017544,965.80454,4.791667,51755.611356,137,11.416667,0.600877,72,6,0.315789,47,3.916667,0.20614,,0.087719,17,1.416667,0.074561,0,0,0,0,0,0,32,2.666667,27,2.25,0.118421,13,1.083333,0.057018,11,0.916667,0.048246,11,0.916667,0.916667,2,0.166667,0.008772,24,2,0.105263,11,0.916667,0.048246,1.70614,5.162281,2
3793,678,1340,35,5,1,17,758.6,39.882353,66585,3,22195,3952.156056,0.2,1095,0.28869,34,0.971429,6.8,12,0.342857,2.4,0,0,0,19.371429,41,7,0.142857,0.285714,0,0,0,0,26,0.553191,0.742857,0.038348,14.605316,15.567021,19.96946,15.286391,20123.146802,75265.622566,566.974553,1.157143,17415.075184,307,8.771429,0.452802,218,6.228571,0.321534,118,3.371429,0.174041,,0.069322,39,1.114286,0.057522,1,0.028571,0.001475,1,0.028571,0.001475,91,2.6,66,1.885714,0.097345,21,0.6,0.030973,15,0.428571,0.022124,29,0.828571,0.828571,5,0.142857,0.007375,94,2.685714,0.138643,17,0.485714,0.025074,1.976401,5.594395,2
914,168,333,6,3,0,4,304.666667,42,66585,3,22195,3951.028657,0,1095,1.198031,0,0,0,5,0.833333,1.666667,0,0,0,28,58,9,0.166667,0.333333,0,0,0,0,7,0.636364,1.166667,0.041667,18.194643,15.132857,10.725714,18.719286,81203.819048,303744.833333,1365.051087,13.25,70275.694645,99,16.5,0.589286,57,9.5,0.339286,40,6.666667,0.238095,,0.065476,11,1.833333,0.065476,1,0.166667,0.005952,1,0.166667,0.005952,21,3.5,18,3,0.107143,6,1,0.035714,6,1,0.035714,6,1,1,2,0.333333,0.011905,17,2.833333,0.10119,9,1.5,0.053571,1.982143,5.440476,2
4003,762,1380,42,7,1,18,571.857143,42.333333,66585,3,22195,3948.105053,0.142857,1095,0.273545,27,0.642857,3.857143,29,0.690476,4.142857,0,0,0,18.142857,38,6,0.190476,0.285714,0,0,0,0,31,0.469697,0.738095,0.040682,12.384381,13.457795,35.207402,12.855793,17917.073416,67012.368579,518.017783,0.916667,15504.079128,324,7.714286,0.425197,239,5.690476,0.313648,128,3.047619,0.167979,,0.086614,56,1.333333,0.073491,12,0.285714,0.015748,1,0.02381,0.001312,46,1.095238,33,0.785714,0.043307,23,0.547619,0.030184,16,0.380952,0.020997,22,0.52381,0.52381,5,0.119048,0.006562,102,2.428571,0.133858,25,0.595238,0.032808,1.811024,5.253281,2
1146,229,376,17,2,0,6,573,38.166667,66585,3,22195,3947.272252,0,1095,0.955497,15,0.882353,7.5,3,0.176471,1.5,1,0,0.5,13.470588,21,4,0,0.058824,0,0,0,0,2,0.083333,0.117647,0.008734,8.875862,11.428297,54.255803,9.038202,59607.13496,222963.688929,812.481603,2.735294,51586.304379,144,8.470588,0.628821,88,5.176471,0.384279,68,4,0.296943,,0.104803,20,1.176471,0.087336,19,1.117647,0.082969,3,0.176471,0.0131,12,0.705882,10,0.588235,0.043668,8,0.470588,0.034934,8,0.470588,0.034934,8,0.470588,0.470588,2,0.117647,0.008734,21,1.235294,0.091703,8,0.470588,0.034934,1.641921,5.004367,2
2535,518,925,24,4,0,8,633.75,64.75,66585,3,22195,3945.559893,0,1095,0.431953,13,0.541667,3.25,22,0.916667,5.5,2,0,0.5,21.583333,60,5,0.208333,0.375,0,0,0,0,17,0.607143,0.708333,0.032819,12.41157,11.604247,33.856488,13.898929,26366.471171,98605.183639,684.414512,2.0625,22815.617748,260,10.833333,0.501931,194,8.083333,0.374517,113,4.708333,0.218147,,0.054054,21,0.875,0.040541,8,0.333333,0.015444,1,0.041667,0.001931,43,1.791667,33,1.375,0.063707,10,0.416667,0.019305,10,0.416667,0.019305,10,0.416667,0.416667,2,0.083333,0.003861,84,3.5,0.162162,21,0.875,0.040541,1.785714,4.893822,2
2114,408,694,23,3,6,11,704.666667,37.090909,66585,3,22195,3944.300218,2,1095,0.517975,3,0.130435,1,5,0.217391,1.666667,0,0,0,17.73913,42,5,0.217391,0.304348,0,0,0,0,13,0.361111,0.565217,0.031863,11.84383,12.997843,44.926841,11.399829,33480.330946,125217.984228,699.162289,2.195652,28973.438616,205,8.913043,0.502451,152,6.608696,0.372549,82,3.565217,0.20098,,0.088235,37,1.608696,0.090686,6,0.26087,0.014706,2,0.086957,0.004902,19,0.826087,17,0.73913,0.041667,11,0.478261,0.026961,9,0.391304,0.022059,11,0.478261,0.478261,2,0.086957,0.004902,42,1.826087,0.102941,14,0.608696,0.034314,1.70098,5.181373,2
1594,327,540,17,2,0,6,797,54.5,66585,3,22195,3943.418916,0,1095,0.686951,1,0.058824,0.5,2,0.117647,1,2,0,1,19.235294,56,6,0.235294,0.411765,0,0,0,0,18,0.692308,1.058824,0.055046,11.147097,11.323914,47.604754,11.398003,41779.681885,156254.863914,812.79701,2.852941,36156.544026,176,10.352941,0.538226,107,6.294118,0.327217,67,3.941176,0.204893,,0.079511,29,1.705882,0.088685,6,0.352941,0.018349,2,0.117647,0.006116,23,1.352941,21,1.235294,0.06422,8,0.470588,0.024465,8,0.470588,0.024465,10,0.588235,0.588235,2,0.117647,0.006116,49,2.882353,0.149847,17,1,0.051988,1.651376,4.874618,2
9401,1845,3205,71,6,0,23,1566.833333,80.217391,66585,3,22195,3940.351669,0,1095,0.116477,23,0.323944,3.833333,7,0.098592,1.166667,1,0,0.166667,25.985915,71,6,0.267606,0.323944,0,0,0,0,46,0.383333,0.647887,0.024932,15.562259,13.021832,33.49832,15.04261,7422.340166,27745.821868,399.54409,-0.021127,6419.242756,839,11.816901,0.454743,595,8.380282,0.322493,402,5.661972,0.217886,,0.065041,110,1.549296,0.059621,32,0.450704,0.017344,10,0.140845,0.00542,167,2.352113,113,1.591549,0.061247,80,1.126761,0.04336,47,0.661972,0.025474,77,1.084507,1.084507,5,0.070423,0.00271,246,3.464789,0.133333,29,0.408451,0.015718,1.737127,5.095393,2
5710,1141,2027,46,6,1,19,951.666667,60.052632,66585,3,22195,3937.750355,0.166667,1095,0.191769,28,0.608696,4.666667,23,0.5,3.833333,5,0,0.833333,24.804348,60,4,0.23913,0.326087,0,0,0,0,35,0.514706,0.76087,0.030675,14.542814,12.432428,31.365686,15.046535,12004.102283,44880.455386,495.808198,0.663043,10384.280065,450,9.782609,0.394391,481,10.456522,0.42156,258,5.608696,0.226117,,0.059597,59,1.282609,0.051709,19,0.413043,0.016652,5,0.108696,0.004382,55,1.195652,41,0.891304,0.035933,27,0.586957,0.023663,15,0.326087,0.013146,36,0.782609,0.782609,2,0.043478,0.001753,150,3.26087,0.131464,17,0.369565,0.014899,1.776512,5.004382,2
941,188,338,10,1,0,5,941,37.6,66585,3,22195,3937.279958,0,1095,1.163656,2,0.2,2,9,0.9,9,0,0,0,18.8,52,10,0.1,0.4,0,0,0,0,8,0.666667,0.8,0.042553,11.545053,12.056809,35.653,12.956894,72811.349787,272286.885106,1059.875988,5.95,63004.653235,109,10.9,0.579787,51,5.1,0.271277,37,3.7,0.196809,,0.06383,17,1.7,0.090426,2,0.2,0.010638,1,0.1,0.005319,11,1.1,10,1,0.053191,8,0.8,0.042553,7,0.7,0.037234,3,0.3,0.3,2,0.2,0.010638,23,2.3,0.12234,12,1.2,0.06383,1.797872,5.005319,2
6442,1275,2203,74,5,6,29,1288.4,43.965517,66585,3,22195,3935.192207,1.2,1095,0.169978,8,0.108108,1.6,41,0.554054,8.2,7,0,1.4,17.22973,49,4,0.135135,0.391892,0,0,0,0,60,0.625,0.810811,0.047059,10.982371,12.191027,43.171295,11.518144,10749.291892,40197.717492,391.730922,-0.074324,9303.191134,490,6.621622,0.384314,478,6.459459,0.374902,218,2.945946,0.17098,,0.075294,52,0.702703,0.040784,11,0.148649,0.008627,4,0.054054,0.003137,99,1.337838,61,0.824324,0.047843,37,0.5,0.02902,20,0.27027,0.015686,44,0.594595,0.594595,3,0.040541,0.002353,130,1.756757,0.101961,25,0.337838,0.019608,1.727843,5.052549,2
3084,606,1040,58,7,1,13,440.571429,46.615385,66585,3,22195,3932.444391,0.142857,1095,0.355058,15,0.258621,2.142857,3,0.051724,0.428571,0,0,0,10.448276,24,2,0.086207,0.224138,0,0,0,0,30,0.566038,0.517241,0.049505,7.763841,11.290957,51.041881,8.735653,22613.288221,84580.745306,442.143715,0.094828,19575.807622,276,4.758621,0.455446,194,3.344828,0.320132,83,1.431034,0.136964,,0.087459,45,0.775862,0.074257,6,0.103448,0.009901,3,0.051724,0.00495,60,1.034483,44,0.758621,0.072607,31,0.534483,0.051155,20,0.344828,0.033003,17,0.293103,0.293103,3,0.051724,0.00495,78,1.344828,0.128713,22,0.37931,0.036304,1.716172,5.089109,2
1240,232,430,8,2,1,6,620,38.666667,66585,3,22195,3931.621938,0.5,1095,0.883065,0,0,0,2,0.25,1,0,0,0,29,80,10,0.125,0.5,0,0,0,0,3,0.375,0.375,0.012931,18.244138,14.606897,20.598276,17.59069,59076.944828,220963.913793,1185.300126,8.3125,51135.613133,156,19.5,0.672414,115,14.375,0.49569,91,11.375,0.392241,,0.034483,12,1.5,0.051724,4,0.5,0.017241,2,0.25,0.008621,24,3,18,2.25,0.077586,4,0.5,0.017241,3,0.375,0.012931,17,2.125,2.125,2,0.25,0.008621,23,2.875,0.099138,12,1.5,0.051724,1.853448,5.344828,2
1167,234,403,12,3,1,9,389,26,66585,3,22195,3930.464342,0.333333,1095,0.938303,7,0.583333,2.333333,3,0.25,1,0,0,0,19.5,55,2,0.166667,0.416667,1,0.083333,0,0,12,0.631579,1,0.051282,11.809615,12.006667,41.3425,12.337222,58577.201709,219093.805128,968.440955,5.125,50705.079085,132,11,0.564103,92,7.666667,0.393162,56,4.666667,0.239316,,0.081197,21,1.75,0.089744,2,0.166667,0.008547,1,0.083333,0.004274,19,1.583333,16,1.333333,0.068376,4,0.333333,0.017094,4,0.333333,0.017094,9,0.75,0.75,2,0.166667,0.008547,32,2.666667,0.136752,10,0.833333,0.042735,1.722222,4.987179,2
2966,598,1060,27,3,3,8,988.666667,74.75,66585,3,22195,3929.113811,1,1095,0.369184,23,0.851852,7.666667,9,0.333333,3,0,0,0,22.148148,41,9,0.148148,0.296296,0,0,0,0,19,0.413043,0.703704,0.031773,13.005044,12.027559,34.394763,13.964166,22937.086684,85778.380554,646.807433,1.685185,19850.863911,316,11.703704,0.528428,220,8.148148,0.367893,153,5.666667,0.255853,,0.076923,45,1.666667,0.075251,19,0.703704,0.031773,6,0.222222,0.010033,43,1.592593,37,1.37037,0.061873,15,0.555556,0.025084,13,0.481481,0.021739,16,0.592593,0.592593,3,0.111111,0.005017,87,3.222222,0.145485,19,0.703704,0.031773,1.772575,4.959866,2
9383,1739,3288,72,5,5,24,1876.6,72.458333,66585,3,22195,3926.70133,1,1095,0.1167,5,0.069444,1,5,0.069444,1,0,0,0,24.152778,88,10,0.152778,0.388889,0,0,0,0,42,0.330709,0.583333,0.024152,16.059805,14.700771,22.363174,16.140337,7904.658236,29549.684693,397.563215,-0.034722,6836.774317,662,9.194444,0.380679,598,8.305556,0.343876,287,3.986111,0.165037,,0.07303,112,1.555556,0.064405,39,0.541667,0.022427,7,0.097222,0.004025,144,2,85,1.180556,0.048879,33,0.458333,0.018976,25,0.347222,0.014376,51,0.708333,0.708333,4,0.055556,0.0023,251,3.486111,0.144336,31,0.430556,0.017826,1.890742,5.39563,2
804,160,272,6,5,0,9,160.8,17.777778,66585,3,22195,3924.984856,0,1095,1.36194,7,1.166667,1.4,11,1.833333,2.2,0,0,0,26.666667,68,14,0.166667,0.333333,0,0,0,0,6,0.6,1,0.0375,15.571083,12.637,35.948333,14.87,85826.916667,320951.875,1369.548668,10.75,74265.625229,104,17.333333,0.65,60,10,0.375,46,7.666667,0.2875,,0.0625,15,2.5,0.09375,4,0.666667,0.025,2,0.333333,0.0125,13,2.166667,10,1.666667,0.0625,7,1.166667,0.04375,7,1.166667,0.04375,6,1,1,2,0.333333,0.0125,18,3,0.1125,9,1.5,0.05625,1.7,5.025,2
10049,2087,3342,97,5,1,24,2009.8,86.958333,66585,3,22195,3922.734744,0.2,1095,0.108966,40,0.412371,8,34,0.350515,6.8,0,0,0,21.515464,88,3,0.154639,0.309278,0,0,0,0,73,0.426901,0.752577,0.034978,12.006596,11.136713,49.523301,11.696862,6593.84816,24649.652346,343.126947,-0.262887,5704.235435,846,8.721649,0.405367,687,7.082474,0.329181,384,3.958763,0.183996,,0.081936,141,1.453608,0.067561,74,0.762887,0.035458,13,0.134021,0.006229,118,1.216495,93,0.958763,0.044562,68,0.701031,0.032583,41,0.42268,0.019645,51,0.525773,0.525773,2,0.020619,0.000958,236,2.43299,0.113081,33,0.340206,0.015812,1.601342,4.815046,2
265,54,97,5,2,1,3,132.5,18,66585,3,22195,3922.05927,0.5,1095,4.132075,2,0.4,1,1,0.2,0.5,0,0,0,10.8,19,5,0,0.2,0,0,0,0,4,0.8,0.8,0.074074,7.083889,10.314815,43.906333,9.818296,254522.097778,951910.8,1500.694782,16.3,220290.754587,40,8,0.740741,19,3.8,0.351852,15,3,0.277778,,0.092593,6,1.2,0.111111,0,0,0,0,0,0,2,0.4,2,0.4,0.037037,3,0.6,0.055556,3,0.6,0.055556,2,0.4,0.4,1,0.2,0.018519,5,1,0.092593,4,0.8,0.074074,1.796296,4.907407,2
2612,511,904,23,3,1,7,870.666667,73,66585,3,22195,3920.756967,0.333333,1095,0.419219,5,0.217391,1.666667,0,0,0,0,0,0,22.217391,57,3,0.173913,0.304348,1,0.043478,0,0,22,0.488889,0.956522,0.043053,13.754077,12.923601,34.62016,13.949929,26912.761712,100642.373947,701.472268,2.23913,23290.507954,232,10.086957,0.454012,159,6.913043,0.311155,75,3.26087,0.146771,,0.088063,30,1.304348,0.058708,12,0.521739,0.023483,4,0.173913,0.007828,60,2.608696,41,1.782609,0.080235,25,1.086957,0.048924,19,0.826087,0.037182,13,0.565217,0.565217,3,0.130435,0.005871,61,2.652174,0.119374,17,0.73913,0.033268,1.76908,5.111546,2
